date,open,close,high,low,volume,total_turnover,open_interest,speculation,factor_id,factor_name,factor_value,ret_5,close_rank_20,close_rank_60,oi_ret_5,open_interest_mad_score,range_pct,range_mad_score,close_location,downtrend_exhaustion_score,signal,position,position_scale,daily_return,base_position,factor_position_source,strategy_position,base_return,strategy_return,base_nav,strategy_nav,base_running_max,strategy_running_max,base_drawdown,strategy_drawdown
2023-08-04,224539.9914795204,222707.8457608564,226063.2341306068,222392.58829134653,13859.0,3167882600.0,16442.0,-0.1709041956432761,47,downtrend_crowded_exhaustion,1.2515273158841769,0.0101878062881921,0.9,,0.1065641212098853,1.528015045603101,0.0164818883085143,-0.7509682546134904,0.0858861037853233,1.2515273158841769,0,1.0,1.0,-0.008159551920313908,1.0,position,1.0,-0.008159551920313908,-0.008159551920313908,0.9407991146973361,0.9407991146973361,0.94895866661765,0.94895866661765,-0.008598427104730244,-0.008598427104730244
2023-08-07,221536.71889177908,213933.16142895515,222592.38278895983,213691.6035455278,33521.0,7419631950.0,18615.0,0.5882044007797698,47,downtrend_crowded_exhaustion,0.8382605691887299,-0.0306766204610314,0.0909090909090909,,0.182805154772268,4.4894304976905826,0.0416054209827955,0.5634096510127159,0.0271389590530075,0.8382605691887299,0,1.0,1.0,-0.034321883527300374,1.0,position,1.0,-0.034321883527300374,-0.034321883527300374,0.9064772311700358,0.9064772311700358,0.94895866661765,0.94895866661765,-0.04476637069876799,-0.04476637069876799
2023-08-08,213715.68585718848,211639.1597789407,215440.4469625433,211233.17535545025,31800.0,6910652350.0,20447.0,0.4416301173252139,47,downtrend_crowded_exhaustion,0.9479830919687596,-0.0442321954074954,0.0833333333333333,,0.265705292123533,4.722232387191124,0.0198794571453014,-0.5314599679632307,0.0964958912578867,0.9479830919687596,0,1.0,1.0,-0.009716301683327938,1.0,position,1.0,-0.009716301683327938,-0.009716301683327938,0.8967609294867078,0.8967609294867078,0.94895866661765,0.94895866661765,-0.05500527996334059,-0.05500527996334059
2023-08-09,212008.11296035716,212657.0317916213,212967.01628825272,210115.7397790577,27109.0,5848135400.0,20194.0,0.2944802454904577,47,downtrend_crowded_exhaustion,2.242016654630371,-0.0417111153024891,0.1538461538461538,,0.2533184440631455,4.02860383658801,0.0134078637568351,-0.6169975877195745,0.8912822044330793,2.242016654630371,0,1.0,1.0,0.0030608207497487333,1.0,position,1.0,0.0030608207497487333,0.0030608207497487333,0.8998217502364565,0.8998217502364565,0.94895866661765,0.94895866661765,-0.051779827836265,-0.051779827836265
2023-08-10,212438.06638306292,206395.3513174404,213774.85902255643,206058.0403470176,33810.0,7225699650.0,23910.0,0.3464598352495612,47,downtrend_crowded_exhaustion,2.0074293278144903,-0.075496389405898,0.0714285714285714,,0.387435399943735,6.438484286418536,0.0373885294716264,1.5992770424737786,0.0437111437504692,2.0074293278144903,0,1.0,1.0,-0.0284445964346449,1.0,position,1.0,-0.0284445964346449,-0.0284445964346449,0.8713771538018117,0.8713771538018117,0.94895866661765,0.94895866661765,-0.08175436459457208,-0.08175436459457208
2023-08-11,205989.2162957437,204917.29295378117,207536.06028642133,201759.6668937574,54389.0,11286591550.0,25574.0,0.7545857171442018,47,downtrend_crowded_exhaustion,4.620296606635408,-0.0798829190156987,0.0666666666666666,,0.4417371736590354,3.9710815485915822,0.0281889015290025,0.6940299041041174,0.5466431811991855,4.620296606635408,0,1.0,1.0,-0.005203783776833985,1.0,position,1.0,-0.005203783776833985,-0.005203783776833985,0.8661733700249776,0.8661733700249776,0.94895866661765,0.94895866661765,-0.0872380426091075,-0.0872380426091075
2023-08-14,203604.56147745124,193643.2345381271,203820.76516341625,193614.2972741408,54541.0,10955650500.0,31513.0,0.5485525533084864,47,downtrend_crowded_exhaustion,8.091698457699678,-0.0948423645745362,0.0,,0.5264324517830392,3.442975354330677,0.0527075883318085,3.267514105347148,0.0028351888528161,8.091698457699678,0,1.0,1.0,-0.04892487116712926,1.0,position,1.0,-0.04892487116712926,-0.04892487116712926,0.8172484988578484,0.8172484988578484,0.94895866661765,0.94895866661765,-0.13879442002384879,-0.13879442002384879
2023-08-15,193145.9369895716,189680.8139697453,194448.04466641537,189053.5795148248,86930.0,16815971400.0,35763.0,0.8881893576869988,47,downtrend_crowded_exhaustion,7.1804336279249785,-0.1037536996089528,0.0,,0.5590776669430575,2.131701686836448,0.0284396984528492,0.605084939357324,0.1162737059735285,7.1804336279249785,0,1.0,1.0,-0.01794043961697935,1.0,position,1.0,-0.01794043961697935,-0.01794043961697935,0.799308059240869,0.799308059240869,0.94895866661765,0.94895866661765,-0.1576998162735338,-0.1576998162735338
2023-08-16,189012.4814493322,191747.30923578836,195997.35098396087,187185.7054853975,81487.0,15980989350.0,34637.0,0.8555210234584508,47,downtrend_crowded_exhaustion,8.151542079041526,-0.0983260340825314,0.0555555555555555,,0.5395369442808367,1.648092656192005,0.045954467542112,1.2940492008290174,0.5176789909596979,8.151542079041526,0,1.0,1.0,0.014469032761676468,1.0,position,1.0,0.014469032761676468,0.014469032761676468,0.8137770920025456,0.8137770920025456,0.94895866661765,0.94895866661765,-0.1424525423187596,-0.1424525423187596
2023-08-17,191672.6065578457,189797.6065547304,194125.068112158,188373.1489812119,72090.0,13960673750.0,37164.0,0.6625747876374212,47,downtrend_crowded_exhaustion,5.73393817335226,-0.0804172412642294,0.0526315789473684,,0.4410437693088322,1.4957333458415631,0.0303055409146451,0.1284829631287991,0.2476490960825062,5.73393817335226,0,1.0,1.0,-0.00978230555105139,1.0,position,1.0,-0.00978230555105139,-0.00978230555105139,0.8039947864514941,0.8039947864514941,0.94895866661765,0.94895866661765,-0.15276100557977634,-0.15276100557977634
2023-08-18,190896.2310327949,191523.40382269217,193375.585044504,190560.69762424837,44755.0,8756758650.0,34426.0,0.2623910774735881,47,downtrend_crowded_exhaustion,4.214364047091579,-0.0653624149432325,0.1,0.1,0.2972358824603365,0.8478676871161106,0.0146973548092409,-0.9111982901333056,0.3420052224882146,4.214364047091579,0,1.0,1.0,0.0032854121137128696,1.0,position,1.0,0.0032854121137128696,0.0032854121137128696,0.8072801985652069,0.8072801985652069,0.94895866661765,0.94895866661765,-0.14929888206556374,-0.14929888206556374
2023-08-21,193690.5635572176,197116.13041744623,199491.0705461733,191875.51058837163,62490.0,12435880500.0,32603.0,0.6506022352624492,47,downtrend_crowded_exhaustion,2.3532891987220976,0.0179345066591281,0.25,0.238095238095238,0.0340041495708227,0.4343758830708912,0.0386348897052395,0.575101347642337,0.6881463553715331,2.3532891987220976,0,1.0,1.0,0.01768577052653726,1.0,position,1.0,0.01768577052653726,0.01768577052653726,0.8249659690917442,0.8249659690917442,0.94895866661765,0.94895866661765,-0.13066185271045572,-0.13066185271045572
2023-08-22,197312.7926191132,194571.815011419,200328.136276799,193275.62923666372,57805.0,11527571750.0,32402.0,0.5788551278390585,47,downtrend_crowded_exhaustion,1.4281786549744693,0.0257854283694387,0.25,0.2272727272727272,-0.0986936901157484,0.0566835204518584,0.0362462931217523,0.4943878742806263,0.183790780693843,1.4281786549744693,0,1.0,1.0,-0.013891535218323604,1.0,position,1.0,-0.013891535218323604,-0.013891535218323604,0.8110744338734206,0.8110744338734206,0.94895866661765,0.94895866661765,-0.1453005674479868,-0.1453005674479868
2023-08-23,194557.7436274961,196128.50058430465,196390.6815590188,192090.3564733628,42217.0,8361624400.0,33373.0,0.2350757936929626,47,downtrend_crowded_exhaustion,1.6390322895381422,0.0228487761626361,0.3,0.2608695652173913,-0.0371752850317648,0.2239800129609814,0.0219260590523278,-1.4657061044311566,0.9390322895381424,1.6390322895381422,0,1.0,1.0,0.008073474370755248,1.0,position,1.0,0.008073474370755248,0.008073474370755248,0.8191479082441759,0.8191479082441759,0.94895866661765,0.94895866661765,-0.13679284771817868,-0.13679284771817868
2023-08-24,197183.17595923255,195419.81314730016,199271.6426858513,193597.96966368848,38394.0,7649422600.0,32539.0,0.1654618274742042,47,downtrend_crowded_exhaustion,1.0211047722516076,0.0296221153397344,0.3,0.25,-0.1329011808678917,-0.1946124951852675,0.0290332537463138,-0.547892094803884,0.3211047722516076,1.0211047722516076,0,1.0,1.0,-0.008942765037403455,1.0,position,1.0,-0.008942765037403455,-0.008942765037403455,0.8102051432067725,0.8102051432067725,0.94895866661765,0.94895866661765,-0.14621661437102762,-0.14621661437102762
2023-08-25,195890.9368479195,190778.92248989124,196830.8779305266,190743.4050914061,39471.0,7765552450.0,35118.0,0.1168524055146719,47,downtrend_crowded_exhaustion,1.315779436480274,-0.0038871559190236,0.1,0.08,0.0199017266878254,0.9557261742441544,0.0319085188220571,0.2109276633259706,0.0058345062760492,1.315779436480274,0,1.0,1.0,-0.026096227014305425,1.0,position,1.0,-0.026096227014305425,-0.026096227014305425,0.784108916192467,0.784108916192467,0.94895866661765,0.94895866661765,-0.17371647072127272,-0.17371647072127272
2023-08-28,192089.34118450247,182823.25598746547,193930.8910691679,180566.2123813612,87989.0,16630150950.0,40209.0,0.7831209555005861,47,downtrend_crowded_exhaustion,6.847409268671757,-0.0725099178829848,0.0,0.0,0.2096865424859277,2.8905402889068013,0.0731016336823308,4.472202885453419,0.1688812472658613,6.847409268671757,0,1.0,1.0,-0.048238414166546034,1.0,position,1.0,-0.048238414166546034,-0.048238414166546034,0.735870502025921,0.735870502025921,0.94895866661765,0.94895866661765,-0.22454946889439764,-0.22454946889439764
2023-08-29,182575.4776284975,183944.18517804652,186637.9377385496,178290.49707959627,83976.0,15490366500.0,41506.0,0.704693048634028,47,downtrend_crowded_exhaustion,4.940825258011699,-0.0546206028491268,0.05,0.037037037037037,0.2476178458112414,2.68267590967333,0.0453802910424894,1.5200267179699434,0.677295991602671,4.940825258011699,0,1.0,1.0,0.007496666952908422,1.0,position,1.0,0.007496666952908422,0.007496666952908422,0.7433671689788294,0.7433671689788294,0.94895866661765,0.94895866661765,-0.21664958113676902,-0.21664958113676902
2023-08-30,185547.23854006163,183383.0947994899,186357.2368421052,182307.0392071593,65100.0,12081029200.0,42342.0,0.4301450479677753,47,downtrend_crowded_exhaustion,3.24275008282828,-0.0649849753954359,0.05,0.0357142857142857,0.2380323114155462,2.353252805332818,0.022085992383182,-0.989549055458548,0.2656797740056349,3.24275008282828,0,1.0,1.0,-0.011663572886343348,1.0,position,1.0,-0.011663572886343348,-0.011663572886343348,0.731703596092486,0.731703596092486,0.94895866661765,0.94895866661765,-0.22894049885177914,-0.22894049885177914
2023-08-31,183930.2542910141,184364.5029335453,184445.8657260217,179155.2336764675,83801.0,15406036100.0,42781.0,0.6723508618009333,47,downtrend_crowded_exhaustion,4.466703668746774,-0.0565721051294925,0.15,0.1034482758620689,0.2736547088789542,2.104464767414061,0.0286965872788495,-0.1964869587495857,0.9846213473712926,4.466703668746774,0,1.0,1.0,0.002360941891833233,1.0,position,1.0,0.002360941891833233,0.002360941891833233,0.7340645379843193,0.7340645379843193,0.94895866661765,0.94895866661765,-0.22645256974075867,-0.22645256974075867
2023-09-01,185445.62961066765,184103.68802188992,187957.24538540025,182974.90492105568,79436.0,14897708600.0,42394.0,0.627944823211373,47,downtrend_crowded_exhaustion,2.959487030270429,-0.0349893708428666,0.15,0.1,0.1882930232534061,1.9539299095660188,0.0270626868906187,-0.2778189933130019,0.2265567977363677,2.959487030270429,0,1.0,1.0,-0.00723630743736079,1.0,position,1.0,-0.00723630743736079,-0.00723630743736079,0.7268282305469584,0.7268282305469584,0.94895866661765,0.94895866661765,-0.2340780941096472,-0.2340780941096472
2023-09-04,185547.80203033783,187126.3395181521,188928.1771968046,184634.9978189498,68690.0,13008244300.0,42254.0,0.4859046043477473,47,downtrend_crowded_exhaustion,1.8263839879854031,0.0235368498796544,0.25,0.1612903225806451,0.0496081727135742,0.6593464528244739,0.0229426781334454,-0.7285396926256378,0.5803022608496612,1.8263839879854031,0,1.0,1.0,0.008507443745176587,1.0,position,1.0,0.008507443745176587,0.008507443745176587,0.7353356742921351,0.7353356742921351,0.94895866661765,0.94895866661765,-0.22511306323480462,-0.22511306323480462
2023-09-05,188310.9369101548,187481.0988396477,190878.90534361565,186092.07441270992,68568.0,13063682000.0,42918.0,0.4685346352422799,47,downtrend_crowded_exhaustion,1.3247094361760203,0.0192281895629244,0.3,0.1875,0.0334533232548341,0.8000409967863132,0.0255323387825879,-0.3539509339445459,0.2901762036276784,1.3247094361760203,0,1.0,1.0,-0.004406743889246475,1.0,position,1.0,-0.004406743889246475,-0.004406743889246475,0.7309289304028885,0.7309289304028885,0.94895866661765,0.94895866661765,-0.22975683123468327,-0.22975683123468327
2023-09-06,187975.35199832992,187410.7465832597,189345.8439854302,186605.4023335112,46941.0,8938236200.0,44121.0,0.0619556344017436,47,downtrend_crowded_exhaustion,1.4054374738263449,0.0219630483833508,0.3,0.1818181818181818,0.0411563583395384,1.5349025196933632,0.0146226494578394,-1.9946184550988864,0.2938738904309603,1.4054374738263449,0,1.0,1.0,-0.003003614085932085,1.0,position,1.0,-0.003003614085932085,-0.003003614085932085,0.7279253163169565,0.7279253163169565,0.94895866661765,0.94895866661765,-0.23292199974158756,-0.23292199974158756
2023-09-07,186668.02229234297,181934.7677695439,186746.07727406867,180758.89795171167,65120.0,12056042100.0,47905.0,0.3070118385914482,47,downtrend_crowded_exhaustion,0.0646781010980026,-0.0131789749400794,0.0,0.0,0.1131258043127072,5.019592681149912,0.0329083846686244,0.7566147769884314,0.1963979621324108,0.0646781010980026,0,1.0,1.0,-0.02535653651157386,1.0,position,1.0,-0.02535653651157386,-0.02535653651157386,0.7025687798053826,0.7025687798053826,0.94895866661765,0.94895866661765,-0.25964238009487695,-0.25964238009487695
2023-09-08,180584.0095588844,173951.38707074328,181376.37590002484,173781.73535016677,121405.0,21665988550.0,55765.0,0.7779856314922208,47,downtrend_crowded_exhaustion,-3.1794888126072793,-0.0551444735313478,0.0,0.0,0.2741395896559542,11.079230238233604,0.0436595572921154,2.136007181456679,0.0223383476101028,-3.1794888126072793,0,1.0,1.0,-0.03672873641660043,1.0,position,1.0,-0.03672873641660043,-0.03672873641660043,0.6658400433887821,0.6658400433887821,0.94895866661765,0.94895866661765,-0.29834663319739796,-0.29834663319739796
2023-09-11,174214.05721262863,175933.38619402982,176802.6652717581,168965.78405721264,91036.0,16014004050.0,58960.0,0.434395784800586,47,downtrend_crowded_exhaustion,-3.826706201351219,-0.0598149536454567,0.05,0.0277777777777777,0.3331602240030378,13.07462802849098,0.0445445937469905,2.0772411455623643,0.8890784415470182,-3.826706201351219,0,1.0,1.0,0.009869059988097001,1.0,position,1.0,0.009869059988097001,0.009869059988097001,0.6757091033768792,0.6757091033768792,0.94895866661765,0.94895866661765,-0.28794674926644337,-0.28794674926644337
2023-09-12,175915.66888645367,175115.808687838,179027.35781022132,174440.05599369082,91501.0,16377373400.0,62317.0,0.3841156394189933,47,downtrend_crowded_exhaustion,-4.858890754280787,-0.0659548628013201,0.05,0.027027027027027,0.3729429434102087,11.685629591856628,0.0261958177899736,-0.2098834573443588,0.1473094034737535,-4.858890754280787,0,1.0,1.0,-0.004546838855678903,1.0,position,1.0,-0.004546838855678903,-0.004546838855678903,0.6711622645212002,0.6711622645212002,0.94895866661765,0.94895866661765,-0.2927381474754772,-0.2927381474754772
2023-09-13,174546.2790066712,173532.41662518663,176526.35466436908,172485.55229761303,78004.0,13750588150.0,64288.0,0.1933871187934704,47,downtrend_crowded_exhaustion,-2.253475425444554,-0.07405301035876,0.0,0.0,0.3764371290462378,9.276920096032182,0.0232855765242052,-0.5480738482298966,0.259073380125249,-2.253475425444554,0,1.0,1.0,-0.005808559124000651,1.0,position,1.0,-0.005808559124000651,-0.005808559124000651,0.6653537053971996,0.6653537053971996,0.94895866661765,0.94895866661765,-0.29885912969349504,-0.29885912969349504
2023-09-14,172707.59015913607,166974.9207180873,173516.72777409764,166920.31271543997,136502.0,23386435550.0,72526.0,0.6323941482710722,47,downtrend_crowded_exhaustion,5.909367128801028,-0.0822264333247517,0.0,0.0,0.4147252351584178,3.7168748987479217,0.0395054241097365,2.470711239547152,0.0082784364176188,5.909367128801028,0,1.0,1.0,-0.03319292125937599,1.0,position,1.0,-0.03319292125937599,-0.03319292125937599,0.6321607841378236,0.6321607841378236,0.94895866661765,0.94895866661765,-0.33383738789064576,-0.33383738789064576
2023-09-15,168178.49686416905,167419.08418504574,169127.87472860594,165308.013251758,122691.0,20659815050.0,74360.0,0.5007508365401547,47,downtrend_crowded_exhaustion,4.380373714799315,-0.0375524621889963,0.05,0.025,0.2877717304067442,1.3156752482265566,0.022816165166845,-0.5161484645658944,0.5526564107318733,4.380373714799315,0,1.0,1.0,-0.004515515914835775,1.0,position,1.0,-0.004515515914835775,-0.004515515914835775,0.6276452682229878,0.6276452682229878,0.94895866661765,0.94895866661765,-0.33859577840193145,-0.33859577840193145
2023-09-18,166982.34919656377,164878.8172660036,168151.51913177304,164252.0264681555,86675.0,14596788300.0,78420.0,0.1000864947069014,47,downtrend_crowded_exhaustion,4.012933988631543,-0.0628338325497502,0.0,0.0,0.2852197489831045,1.0183463980701069,0.0236506588795234,-0.2958578013966523,0.1607364988004974,4.012933988631543,0,1.0,1.0,-0.012597331039366203,1.0,position,1.0,-0.012597331039366203,-0.012597331039366203,0.6150479371836215,0.6150479371836215,0.94895866661765,0.94895866661765,-0.3518706780182306,-0.3518706780182306
2023-09-19,164211.38011918348,157557.17446305772,164882.5384217759,157162.47422565508,138511.0,22512971100.0,89721.0,0.4342448894794879,47,downtrend_crowded_exhaustion,7.788105559853313,-0.100268698505001,0.0,0.0,0.3644705936122747,1.378467168293166,0.0489984935464233,3.0922730751196146,0.051126548610951,7.788105559853313,0,1.0,1.0,-0.04052219554635122,1.0,position,1.0,-0.04052219554635122,-0.04052219554635122,0.5745257416372703,0.5745257416372703,0.94895866661765,0.94895866661765,-0.39457242781180524,-0.39457242781180524
2023-09-20,156974.80828432398,152200.22593190565,157737.60454725535,151647.32568919248,218409.0,33976114350.0,98481.0,0.7965058156421968,47,downtrend_crowded_exhaustion,6.1952741954796675,-0.122929139743132,0.0,0.0,0.4264906475381789,2.00611837420993,0.040014913386447,0.8457020340703723,0.0907840602374361,6.1952741954796675,0,1.0,1.0,-0.03041623305422531,1.0,position,1.0,-0.03041623305422531,-0.03041623305422531,0.544109508583045,0.544109508583045,0.94895866661765,0.94895866661765,-0.4266246489719083,-0.4266246489719083
2023-09-21,151772.8509232696,157066.76293912297,157680.2861874399,151353.6930785082,232964.0,36472466500.0,95389.0,0.892920667367586,47,downtrend_crowded_exhaustion,4.892629379205282,-0.0593391973857726,0.05,0.0227272727272727,0.2740181495617424,1.5811324724436089,0.0402796428126796,0.2994231809956791,0.9030247025921788,4.892629379205282,0,1.0,1.0,0.03488049399908655,1.0,position,1.0,0.03488049399908655,0.03488049399908655,0.5789900025821315,0.5789900025821315,0.94895866661765,0.94895866661765,-0.38986804910501394,-0.38986804910501394
2023-09-22,157009.49992723946,152456.84817710766,158841.53992200329,151514.37516587865,271244.0,42708139850.0,96303.0,1.0355193138275331,47,downtrend_crowded_exhaustion,4.462935868600943,-0.0893699549293947,0.05,0.0222222222222222,0.2585813081135768,1.0032784537698372,0.0480605813627521,0.798495543149259,0.128627244315916,4.462935868600943,0,1.0,1.0,-0.028996027324726007,1.0,position,1.0,-0.028996027324726007,-0.028996027324726007,0.5499939752574056,0.5499939752574056,0.94895866661765,0.94895866661765,-0.42042367638862976,-0.42042367638862976
2023-09-25,152346.27160213934,151866.87342410494,155426.2457617904,150549.0723229267,225759.0,35214011400.0,99150.0,0.8228342036462523,47,downtrend_crowded_exhaustion,3.615746292394952,-0.0789182264748183,0.0,0.0,0.2345548581016192,0.9384020489594372,0.0321147945493265,-0.588039392800463,0.2701977113787598,3.615746292394952,0,1.0,1.0,-0.003146766724205621,1.0,position,1.0,-0.003146766724205621,-0.003146766724205621,0.5468472085331999,0.5468472085331999,0.94895866661765,0.94895866661765,-0.42373969723853844,-0.42373969723853844
2023-09-26,151215.47692985792,144355.1337711975,151748.0626289744,144233.909885339,297437.0,45048459750.0,107796.0,1.014961885819421,47,downtrend_crowded_exhaustion,3.857825049607188,-0.0837920630199908,0.0,0.0,0.1835356966582839,1.193387289537886,0.052053242218218,1.0063353412510103,0.016132741773338,3.857825049607188,0,1.0,1.0,-0.04536799604079305,1.0,position,1.0,-0.04536799604079305,-0.04536799604079305,0.5014792124924069,0.5014792124924069,0.94895866661765,0.94895866661765,-0.4715478870330392,-0.4715478870330392
2023-09-27,144180.6283420003,140785.90414311024,145976.34328702634,140323.49327687922,359610.0,52713771200.0,106659.0,1.215383281344587,47,downtrend_crowded_exhaustion,1.9096786289004104,-0.0749954326211196,0.0,0.0,0.0797731933718282,0.8638990795650783,0.0401521021905782,0.0301453267748701,0.0818013684072581,1.9096786289004104,0,1.0,1.0,-0.02354493969077238,1.0,position,1.0,-0.02354493969077238,-0.02354493969077238,0.4779342728016345,0.4779342728016345,0.94895866661765,0.94895866661765,-0.4963592307922917,-0.4963592307922917
2023-09-28,142111.29202125155,143446.1425217841,145073.65260635564,141883.50404287502,229660.0,33785788900.0,100532.0,0.8261238695697705,47,downtrend_crowded_exhaustion,1.964960679799297,-0.0867186676701171,0.05,0.0204081632653061,0.0525128169552768,0.3724397352776793,0.0222393471681969,-1.5095801278200165,0.4898325102465282,1.964960679799297,0,1.0,1.0,0.00939299391024414,1.0,position,1.0,0.00939299391024414,0.00939299391024414,0.48732726671187865,0.48732726671187865,0.94895866661765,0.94895866661765,-0.48646101895159755,-0.48646101895159755
2023-10-09,142622.09037149654,144995.4945334111,146292.24506525323,141502.7830156082,126601.0,18776329750.0,106282.0,0.174944469642449,47,downtrend_crowded_exhaustion,2.565213910887272,-0.0489407575514664,0.15,0.06,0.0985964679637643,1.036469333791092,0.0330317991262921,-0.5631417978453795,0.729249231249629,2.565213910887272,0,1.0,1.0,0.01664121003788698,1.0,position,1.0,0.01664121003788698,0.01664121003788698,0.5039684767497656,0.5039684767497656,0.94895866661765,0.94895866661765,-0.468924733522854,-0.468924733522854
2023-10-10,145440.99928102564,145276.11008979706,147913.63684563997,144536.37170042112,204816.0,30915498200.0,113144.0,0.5934506713955551,47,downtrend_crowded_exhaustion,2.3393096264526196,-0.0433982947413583,0.2,0.0784313725490196,0.132027488752394,1.6893052808589517,0.0232472162362504,-1.424316430134741,0.2190347389286799,2.3393096264526196,0,1.0,1.0,-0.0011337187728610982,1.0,position,1.0,-0.0011337187728610982,-0.0011337187728610982,0.5028347579769046,0.5028347579769046,0.94895866661765,0.94895866661765,-0.47011943126127287,-0.47011943126127287
