date,open,close,high,low,volume,total_turnover,open_interest,speculation,factor_id,factor_name,factor_value,daily_return,price_ma_5,price_ma_10,price_ma_20,is_ma_bullish,open_interest_ma_5,open_interest_ma_10,is_open_interest_ma_bullish,speculation_median_past,speculation_mad_past,speculation_mad_score,signal,position,position_scale,base_position,factor_position_source,strategy_position,base_return,strategy_return,base_nav,strategy_nav,base_running_max,strategy_running_max,base_drawdown,strategy_drawdown
2023-08-09,212008.11296035716,212657.0317916213,212967.01628825272,210115.7397790577,27109.0,5848135400.0,20194.0,0.2944802454904577,31,price_up_speculation_up,-0.3876942848963997,0.004809469163191693,216837.42250007225,218623.7851526274,,0,18385.6,16866.9,1,0.5149172590524919,0.3835050824483489,-0.3876942848963997,0,1.0,1.0,1.0,position,1.0,0.004809469163191693,0.004809469163191693,0.9931016747976252,0.9931016747976252,1.042570101565494,1.042570101565494,-0.04744853769889279,-0.04744853769889279
2023-08-10,212438.06638306292,206395.3513174404,213774.85902255643,206058.0403470176,33810.0,7225699650.0,23910.0,0.3464598352495612,31,price_up_speculation_up,-0.1245885468118497,-0.02944497259943235,213466.5100155628,217509.48281333537,,0,19921.6,17747.4,1,0.3936006420627685,0.2552083590613925,-0.1245885468118497,0,1.0,1.0,1.0,position,1.0,-0.02944497259943235,-0.02944497259943235,0.9638598231947588,0.9638598231947588,1.042570101565494,1.042570101565494,-0.07549638940589798,-0.07549638940589798
2023-08-11,205989.2162957437,204917.29295378117,207536.06028642133,201759.6668937574,54389.0,11286591550.0,25574.0,0.7545857171442018,31,price_up_speculation_up,1.6315806216993085,-0.007161296774489512,209908.39945414773,215955.02976771205,,0,21748.0,18826.8,1,0.3460155010249421,0.1689017580275496,1.6315806216993085,0,1.0,1.0,1.0,position,1.0,-0.007161296774489512,-0.007161296774489512,0.9569573369518541,0.9569573369518541,1.042570101565494,1.042570101565494,-0.08211703413044946,-0.08211703413044946
2023-08-14,203604.56147745124,193643.2345381271,203820.76516341625,193614.2972741408,54541.0,10955650500.0,31513.0,0.5485525533084864,31,price_up_speculation_up,0.8088096406554316,-0.05501760370315323,205850.41407598212,213248.99301513977,,0,24327.6,20427.6,1,0.3460155010249421,0.1689017580275496,0.8088096406554316,0,1.0,1.0,1.0,position,1.0,-0.05501760370315323,-0.05501760370315323,0.9043078374266121,0.9043078374266121,1.042570101565494,1.042570101565494,-0.13261675539253537,-0.13261675539253537
2023-08-15,193145.9369895716,189680.8139697453,194448.04466641537,189053.5795148248,86930.0,16815971400.0,35763.0,0.8881893576869988,31,price_up_speculation_up,2.4530552391920497,-0.020462478732256484,201458.74491414303,210073.70875761056,,0,27390.8,22436.3,1,0.3460155010249421,0.149075834291908,2.4530552391920497,0,1.0,1.0,1.0,position,1.0,-0.020462478732256484,-0.020462478732256484,0.8858034575358572,0.8858034575358572,1.042570101565494,1.042570101565494,-0.15036556658803124,-0.15036556658803124
2023-08-16,189012.4814493322,191747.30923578836,195997.35098396087,187185.7054853975,81487.0,15980989350.0,34637.0,0.8555210234584508,31,price_up_speculation_up,1.7854361220554364,0.010894592989107776,197276.80040297649,207057.11145152437,,0,30279.4,24332.5,1,0.3940449762873875,0.1743335007567405,1.7854361220554364,0,1.0,1.0,1.0,position,1.0,0.010894592989107776,0.010894592989107776,0.8954539256740548,0.8954539256740548,1.042570101565494,1.042570101565494,-0.14110914524647666,-0.14110914524647666
2023-08-17,191672.6065578457,189797.6065547304,194125.068112158,188373.1489812119,72090.0,13960673750.0,37164.0,0.6625747876374212,31,price_up_speculation_up,0.541770217500354,-0.010168083655664018,193957.25145043447,203711.88073299863,210705.42416138673,0,32930.2,26425.9,1,0.4950913353168501,0.2085128294358942,0.541770217500354,0,1.0,1.0,1.0,position,1.0,-0.010168083655664018,-0.010168083655664018,0.8863488752480082,0.8863488752480082,1.042570101565494,1.042570101565494,-0.14984241930869535,-0.14984241930869535
2023-08-18,190896.2310327949,191523.40382269217,193375.585044504,190560.69762424837,44755.0,8756758650.0,34426.0,0.2623910774735881,31,price_up_speculation_up,-1.0113824321447915,0.009092829458121399,191278.47362421663,200593.4365391822,209574.88439581144,0,34700.6,28224.3,1,0.568378477044128,0.2040629409473202,-1.0113824321447915,0,1.0,1.0,1.0,position,1.0,0.009092829458121399,0.009092829458121399,0.8944082944110361,0.8944082944110361,1.042570101565494,1.042570101565494,-0.14211208141494014,-0.14211208141494014
2023-08-21,193690.5635572176,197116.13041744623,199491.0705461733,191875.51058837163,62490.0,12435880500.0,32603.0,0.6506022352624492,31,price_up_speculation_up,0.2717748008043709,0.02920126983505189,191973.05280008048,198911.7334380313,209365.8635275662,0,34918.6,29623.1,1,0.568378477044128,0.2040629409473202,0.2717748008043709,0,1.0,1.0,1.0,position,1.0,0.02920126983505189,0.02920126983505189,0.9205261523588413,0.9205261523588413,1.042570101565494,1.042570101565494,-0.11706066481610677,-0.11706066481610677
2023-08-22,197312.7926191132,194571.815011419,200328.136276799,193275.62923666372,57805.0,11527571750.0,32402.0,0.5788551278390585,31,price_up_speculation_up,-0.0680037600375028,-0.012907697612767444,192951.2530084152,197204.9989612791,208259.7395644221,0,34246.4,30818.6,1,0.5995773942854679,0.2055324179980803,-0.0680037600375028,0,1.0,1.0,1.0,position,1.0,-0.012907697612767444,-0.012907697612767444,0.908644279139549,0.908644279139549,1.042570101565494,1.042570101565494,-0.12845737876507846,-0.12845737876507846
2023-08-23,194557.7436274961,196128.50058430465,196390.6815590188,192090.3564733628,42217.0,8361624400.0,33373.0,0.2350757936929626,31,price_up_speculation_up,-1.3454500640396103,0.00800057075478433,193827.4912781185,195552.14584054743,207087.96549658745,0,33993.6,32136.5,1,0.6147286815507538,0.1903246887505725,-1.3454500640396103,0,1.0,1.0,1.0,position,1.0,0.00800057075478433,0.00800057075478433,0.915913951985735,0.915913951985735,1.042570101565494,1.042570101565494,-0.12148454035807832,-0.12148454035807832
2023-08-24,197183.17595923255,195419.81314730016,199271.6426858513,193597.96966368848,38394.0,7649422600.0,32539.0,0.1654618274742042,31,price_up_speculation_up,-1.592154667909668,-0.003613383240544721,194951.93259663245,194454.59202353348,205982.03741843437,0,33068.6,32999.4,1,0.6147286815507538,0.1903246887505725,-1.592154667909668,0,1.0,1.0,1.0,position,1.0,-0.003613383240544721,-0.003613383240544721,0.9126044038618487,0.9126044038618487,1.042570101565494,1.042570101565494,-0.12465895339650779,-0.12465895339650779
2023-08-25,195890.9368479195,190778.92248989124,196830.8779305266,190743.4050914061,39471.0,7765552450.0,35118.0,0.1168524055146719,31,price_up_speculation_up,-1.7644213672555165,-0.023748311814784095,194803.03633007227,193040.75497714448,204497.89237242824,0,33207.0,33953.8,0,0.6147286815507538,0.1903246887505725,-1.7644213672555165,0,1.0,1.0,1.0,position,1.0,-0.023748311814784095,-0.023748311814784095,0.8909315899153923,0.8909315899153923,1.042570101565494,1.042570101565494,-0.145446825515527,-0.145446825515527
2023-08-28,192089.34118450247,182823.25598746547,193930.8910691679,180566.2123813612,87989.0,16630150950.0,40209.0,0.7831209555005861,31,price_up_speculation_up,0.4990299933114163,-0.04170097198681533,191944.4614440761,191958.7571220783,202603.87506860905,0,34728.2,34823.4,0,0.5637038405737724,0.2965649729924313,0.4990299933114163,0,1.0,1.0,1.0,position,1.0,-0.04170097198681533,-0.04170097198681533,0.8537788766421617,0.8537788766421617,1.042570101565494,1.042570101565494,-0.1810825235059481,-0.1810825235059481
2023-08-29,182575.4776284975,183944.18517804652,186637.9377385496,178290.49707959627,83976.0,15490366500.0,41506.0,0.704693048634028,31,price_up_speculation_up,0.2359933034928136,0.006131217741018213,189818.9354774016,191385.09424290844,200729.4015002595,0,36549.0,35397.7,1,0.6147286815507538,0.257126509021971,0.2359933034928136,0,1.0,1.0,1.0,position,1.0,0.006131217741018213,0.006131217741018213,0.8590135808375366,0.8590135808375366,1.042570101565494,1.042570101565494,-0.17606156214563806,-0.17606156214563806
2023-08-30,185547.23854006163,183383.0947994899,186357.2368421052,182307.0392071593,65100.0,12081029200.0,42342.0,0.4301450479677753,31,price_up_speculation_up,-0.608527057846529,-0.003050329522586104,187269.85432043864,190548.67279927857,198802.89212540147,0,38342.8,36168.2,1,0.6147286815507538,0.2045923079287647,-0.608527057846529,0,1.0,1.0,1.0,position,1.0,-0.003050329522586104,-0.003050329522586104,0.8563933063516055,0.8563933063516055,1.042570101565494,1.042570101565494,-0.17857484588741868,-0.17857484588741868
2023-08-31,183930.2542910141,184364.5029335453,184445.8657260217,179155.2336764675,83801.0,15406036100.0,42781.0,0.6723508618009333,31,price_up_speculation_up,0.5119298730118378,0.005351682689881843,185058.79227768767,190005.36243716007,196858.62158507932,0,40391.2,36729.9,1,0.5045000879034169,0.2211509855802199,0.5119298730118378,0,1.0,1.0,1.0,position,1.0,0.005351682689881843,0.005351682689881843,0.8609764515849381,0.8609764515849381,1.042570101565494,1.042570101565494,-0.1741788391091208,-0.1741788391091208
2023-09-01,185445.62961066765,184103.68802188992,187957.24538540025,182974.90492105568,79436.0,14897708600.0,42394.0,0.627944823211373,31,price_up_speculation_up,0.3764954203235697,-0.0014146698930943558,183723.7453840874,189263.39085707985,194928.413698131,0,41846.4,37526.7,1,0.5045000879034169,0.2211509855802199,0.3764954203235697,0,1.0,1.0,1.0,position,1.0,-0.0014146698930943558,-0.0014146698930943558,0.8597584541202177,0.8597584541202177,1.042570101565494,1.042570101565494,-0.17534710344251336,-0.17534710344251336
2023-09-04,185547.80203033783,187126.3395181521,188928.1771968046,184634.9978189498,68690.0,13008244300.0,42254.0,0.4859046043477473,31,price_up_speculation_up,-0.5773091914548192,0.016418201768466423,184584.36209022475,188264.4117671504,193588.07260259087,0,42255.4,38491.8,1,0.6033999755252157,0.1372740003331263,-0.5773091914548192,0,1.0,1.0,1.0,position,1.0,0.016418201768466423,0.016418201768466423,0.8738741418921082,0.8738741418921082,1.042570101565494,1.042570101565494,-0.16180778579788224,-0.16180778579788224
2023-09-05,188310.9369101548,187481.0988396477,190878.90534361565,186092.07441270992,68568.0,13063682000.0,42918.0,0.4685346352422799,31,price_up_speculation_up,-0.2757937881267019,0.0018958278263183637,185291.74482254495,187555.34014997332,192380.1695556262,0,42537.8,39543.4,1,0.5323798660934029,0.1561420891240777,-0.2757937881267019,0,1.0,1.0,1.0,position,1.0,0.0018958278263183637,0.0018958278263183637,0.8755308568070074,0.8755308568070074,1.042570101565494,1.042570101565494,-0.16021871767439444,-0.16021871767439444
2023-09-06,187975.35199832992,187410.7465832597,189345.8439854302,186605.4023335112,46941.0,8938236200.0,44121.0,0.0619556344017436,31,price_up_speculation_up,-1.3255495748794697,-0.0003752498615776645,186097.27517929897,186683.5647498688,191117.8552952081,0,42893.6,40618.2,1,0.4772196197950136,0.211302335422467,-1.3255495748794697,0,1.0,1.0,1.0,position,1.0,-0.0003752498615776645,-0.0003752498615776645,0.8752023139741836,0.8752023139741836,1.042570101565494,1.042570101565494,-0.16053384548434269,-0.16053384548434269
2023-09-07,186668.02229234297,181934.7677695439,186746.07727406867,180758.89795171167,65120.0,12056042100.0,47905.0,0.3070118385914482,31,price_up_speculation_up,-0.5433142770661769,-0.029219129177755154,185611.32814649865,185335.06021209317,189894.8261178133,0,43918.4,42154.8,1,0.4772196197950136,0.211302335422467,-0.5433142770661769,0,1.0,1.0,1.0,position,1.0,-0.029219129177755154,-0.029219129177755154,0.8496296645055017,0.8496296645055017,1.042570101565494,1.042570101565494,-0.18506231549348895,-0.18506231549348895
2023-09-08,180584.0095588844,173951.38707074328,181376.37590002484,173781.73535016677,121405.0,21665988550.0,55765.0,0.7779856314922208,31,price_up_speculation_up,1.1105514755664343,-0.04388045669705709,183580.86795626936,183652.30667017837,188346.53082366145,0,46592.6,44219.5,1,0.4772196197950136,0.1826695116047425,1.1105514755664343,0,1.0,1.0,1.0,position,1.0,-0.04388045669705709,-0.04388045669705709,0.8123475268036329,0.8123475268036329,1.042570101565494,1.042570101565494,-0.2208221532692769,-0.2208221532692769
2023-09-11,174214.05721262863,175933.38619402982,176802.6652717581,168965.78405721264,91036.0,16014004050.0,58960.0,0.434395784800586,31,price_up_speculation_up,-0.6020413928633253,0.011393982863042718,181342.2772914449,182963.3196908348,187461.03840645653,0,49933.8,46094.6,1,0.5569247137795601,0.1372740003331263,-0.6020413928633253,0,1.0,1.0,1.0,position,1.0,0.011393982863042718,0.011393982863042718,0.8216034006028686,0.8216034006028686,1.042570101565494,1.042570101565494,-0.21194421423636456,-0.21194421423636456
2023-09-12,175915.66888645367,175115.808687838,179027.35781022132,174440.05599369082,91501.0,16377373400.0,62317.0,0.3841156394189933,31,price_up_speculation_up,-0.3913450934825055,-0.00464708560369631,178869.21926108297,182080.48204181396,186732.7881423612,0,53813.6,48175.7,1,0.4772196197950136,0.1604664923099624,-0.3913450934825055,0,1.0,1.0,1.0,position,1.0,-0.00464708560369631,-0.00464708560369631,0.8177853392679791,0.8177853392679791,1.042570101565494,1.042570101565494,-0.21560637693329632,-0.21560637693329632
2023-09-13,174546.2790066712,173532.41662518663,176526.35466436908,172485.55229761303,78004.0,13750588150.0,64288.0,0.1933871187934704,31,price_up_speculation_up,-1.6437098189963926,-0.009041970993458048,176093.5532694683,181095.41422438365,185822.04351183109,0,57847.0,50370.3,1,0.4514652100214329,0.1059014710162121,-1.6437098189963926,0,1.0,1.0,1.0,position,1.0,-0.009041970993458048,-0.009041970993458048,0.8103909479514428,0.8103909479514428,1.042570101565494,1.042570101565494,-0.22269884132051887,-0.22269884132051887
2023-09-14,172707.59015913607,166974.9207180873,173516.72777409764,166920.31271543997,136502.0,23386435550.0,72526.0,0.6323941482710722,31,price_up_speculation_up,0.7605008074523969,-0.03778830511686415,173101.58385917702,179356.4560028378,184680.90921999892,0,62771.2,53344.8,1,0.4514652100214329,0.1604664923099624,0.7605008074523969,0,1.0,1.0,1.0,position,1.0,-0.03778830511686415,-0.03778830511686415,0.7797676475463089,0.7797676475463089,1.042570101565494,1.042570101565494,-0.2520717346723912,-0.2520717346723912
2023-09-15,168178.49686416905,167419.08418504574,169127.87472860594,165308.013251758,122691.0,20659815050.0,74360.0,0.5007508365401547,31,price_up_speculation_up,0.2071628735894598,0.0026600609543534492,171795.1232820375,177687.99561915343,183475.69323811663,0,66490.2,56541.4,1,0.4514652100214329,0.1604664923099624,0.2071628735894598,0,1.0,1.0,1.0,position,1.0,0.0026600609543534492,0.0026600609543534492,0.7818418770190149,0.7818418770190149,1.042570101565494,1.042570101565494,-0.25008219989713587,-0.25008219989713587
2023-09-18,166982.34919656377,164878.8172660036,168151.51913177304,164252.0264681555,86675.0,14596788300.0,78420.0,0.1000864947069014,31,price_up_speculation_up,-2.237945273853819,-0.01517310246563297,169584.20949643225,175463.24339393858,181863.8275805445,0,70382.2,60158.0,1,0.4514652100214329,0.1059014710162121,-2.237945273853819,0,1.0,1.0,1.0,position,1.0,-0.01517310246563297,-0.01517310246563297,0.7699789101070825,0.7699789101070825,1.042570101565494,1.042570101565494,-0.2614607795188987,-0.2614607795188987
2023-09-19,164211.38011918348,157557.17446305772,164882.5384217759,157162.47422565508,138511.0,22512971100.0,89721.0,0.4342448894794879,31,price_up_speculation_up,0.1059686178943252,-0.044406206475472665,166072.48265147622,172470.85095627955,180013.09555312645,0,75863.0,64838.3,1,0.4092557121097896,0.1590562334173303,0.1059686178943252,0,1.0,1.0,1.0,position,1.0,-0.044406206475472665,-0.044406206475472665,0.735787067643108,0.735787067643108,1.042570101565494,1.042570101565494,-0.29425650463381714,-0.29425650463381714
2023-09-20,156974.80828432398,152200.22593190565,157737.60454725535,151647.32568919248,218409.0,33976114350.0,98481.0,0.7965058156421968,31,price_up_speculation_up,1.643264649524328,-0.034000029191994074,161806.04451282002,168949.79889114416,177816.6818205065,0,82701.6,70274.3,1,0.4091802644492406,0.1589807857567813,1.643264649524328,0,1.0,1.0,1.0,position,1.0,-0.034000029191994074,-0.034000029191994074,0.7107702858641506,0.7107702858641506,1.042570101565494,1.042570101565494,-0.3182518040783273,-0.3182518040783273
2023-09-21,151772.8509232696,157066.76293912297,157680.2861874399,151353.6930785082,232964.0,36472466500.0,95389.0,0.892920667367586,31,price_up_speculation_up,1.9012815130280256,0.031974571505528626,159824.41295702715,166462.99840810205,175899.02931009763,0,87274.2,75022.7,1,0.4343203371400369,0.162691154839812,1.9012815130280256,0,1.0,1.0,1.0,position,1.0,0.031974571505528626,0.031974571505528626,0.7334968611935189,0.7334968611935189,1.042570101565494,1.042570101565494,-0.29645319763906464,-0.29645319763906464
2023-09-22,157009.49992723946,152456.84817710766,158841.53992200329,151514.37516587865,271244.0,42708139850.0,96303.0,1.0355193138275331,31,price_up_speculation_up,1.7451854083787006,-0.029350033551032384,156831.96575543954,164313.54451873852,173982.92559445844,0,91662.8,79076.5,1,0.4675733106703703,0.2195035147388009,1.7451854083787006,0,1.0,1.0,1.0,position,1.0,-0.029350033551032384,-0.029350033551032384,0.7119687037079121,0.7119687037079121,1.042570101565494,1.042570101565494,-0.3171023198930797,-0.3171023198930797
2023-09-25,152346.27160213934,151866.87342410494,155426.2457617904,150549.0723229267,225759.0,35214011400.0,99150.0,0.8228342036462523,31,price_up_speculation_up,1.0916462535920517,-0.0038697819091561003,154229.5769870598,161906.89324174603,172435.10646629042,0,95808.8,83095.5,1,0.4675733106703703,0.2195035147388009,1.0916462535920517,0,1.0,1.0,1.0,position,1.0,-0.0038697819091561003,-0.0038697819091561003,0.7092135400984179,0.7092135400984179,1.042570101565494,1.042570101565494,-0.31974498498136217,-0.31974498498136217
2023-09-26,151215.47692985792,144355.1337711975,151748.0626289744,144233.909885339,297437.0,45048459750.0,107796.0,1.014961885819421,31,price_up_speculation_up,1.2440871710229633,-0.04946266083933981,151589.16884868772,158830.82575008197,170455.65389594797,0,99423.8,87643.4,1,0.5665724924056135,0.243097517238611,1.2440871710229633,0,1.0,1.0,1.0,position,1.0,-0.04946266083933981,-0.04946266083933981,0.6741339513018623,0.6741339513018623,1.042570101565494,1.042570101565494,-0.35339220807348914,-0.35339220807348914
2023-09-27,144180.6283420003,140785.90414311024,145976.34328702634,140323.49327687922,359610.0,52713771200.0,106659.0,1.215383281344587,31,price_up_speculation_up,1.368179722414704,-0.024725339063759733,149306.30449092863,155556.1745018743,168325.79436312898,0,101059.4,91880.5,1,0.7144499819566346,0.2469521189468132,1.368179722414704,0,1.0,1.0,1.0,position,1.0,-0.024725339063759733,-0.024725339063759733,0.6574657607815316,0.6574657607815316,1.042570101565494,1.042570101565494,-0.3693798049701411,-0.3693798049701411
2023-09-28,142111.29202125155,143446.1425217841,145073.65260635564,141883.50404287502,229660.0,33785788900.0,100532.0,0.8261238695697705,31,price_up_speculation_up,0.0514818671148045,0.018895630175942202,146582.1804074609,153203.29668224402,166279.87634254093,0,102088.0,94681.1,1,0.8096700096442245,0.2155705901792525,0.0514818671148045,0,1.0,1.0,1.0,position,1.0,0.018895630175942202,0.018895630175942202,0.6698889906506039,0.6698889906506039,1.042570101565494,1.042570101565494,-0.3574638389833764,-0.3574638389833764
2023-10-09,142622.09037149654,144995.4945334111,146292.24506525323,141502.7830156082,126601.0,18776329750.0,106282.0,0.174944469642449,31,price_up_speculation_up,-2.182215840326164,0.010800931864666463,145089.90967872157,150960.93771708055,164324.466668117,0,104083.8,97873.3,1,0.8244790366080114,0.2007615632154656,-2.182215840326164,0,1.0,1.0,1.0,position,1.0,0.010800931864666463,0.010800931864666463,0.6771244159955113,0.6771244159955113,1.042570101565494,1.042570101565494,-0.3505238496876514,-0.3505238496876514
2023-10-10,145440.99928102564,145276.11008979706,147913.63684563997,144536.37170042112,204816.0,30915498200.0,113144.0,0.5934506713955551,31,price_up_speculation_up,-0.7761769484979695,0.0019353398344477135,143771.75701186,149000.6669994599,162231.9551966992,0,106882.6,101345.7,1,0.8244790366080114,0.2007615632154656,-0.7761769484979695,0,1.0,1.0,1.0,position,1.0,0.0019353398344477135,0.0019353398344477135,0.6784348818506646,0.6784348818506646,1.042570101565494,1.042570101565494,-0.34926689262242816,-0.34926689262242816
2023-10-11,146020.77058642116,148356.2540127733,148590.77291172507,145631.75838216505,164711.0,25109956400.0,118372.0,0.3303602150568635,31,price_up_speculation_up,-1.6600716485799911,0.021201998876982486,144571.98106017517,148080.57495443145,160275.71295535553,0,108997.8,104210.8,1,0.8244790366080114,0.2007615632154656,-1.6600716485799911,0,1.0,1.0,1.0,position,1.0,0.021201998876982486,0.021201998876982486,0.6928190574537682,0.6928190574537682,1.042570101565494,1.042570101565494,-0.3354700500105935,-0.3354700500105935
2023-10-12,149216.11493185945,157649.97815621665,157668.78951368414,148696.9710138813,268692.0,42283646000.0,119027.0,0.8142153840651848,31,price_up_speculation_up,-0.0344823913886442,0.06264464012850546,147944.79586279645,148625.55017686257,158787.67453400337,0,111471.4,106265.4,1,0.8244790366080114,0.2007615632154656,-0.0344823913886442,0,1.0,1.0,1.0,position,1.0,0.06264464012850546,0.06264464012850546,0.7362204579821298,0.7362204579821298,1.042570101565494,1.042570101565494,-0.29384081043889343,-0.29384081043889343
2023-10-13,159370.05782139994,159604.77838890062,163084.90456708398,156959.41530599742,353656.0,57898923250.0,108907.0,1.1778303822365563,31,price_up_speculation_up,1.187140674026758,0.012399622604114535,151176.52303621973,148879.35172184033,157671.1750649712,0,113146.4,107617.2,1,0.8244790366080114,0.2007615632154656,1.187140674026758,0,1.0,1.0,1.0,position,1.0,0.012399622604114535,0.012399622604114535,0.7453493138145365,0.7453493138145365,1.042570101565494,1.042570101565494,-0.2850847029899084,-0.2850847029899084
